zip,state,city,lat,lon
38967,MS,Winona,33.481491,-89.73155
389HH,MS,,33.721184,-90.05397
389XX,MS,,33.788957,-90.13621
39038,MS,Belzoni,33.165359,-90.50127
39039,MS,Benton,32.832943,-90.21951
39040,MS,Bentonia,32.639989,-90.40856
39041,MS,Bolton,32.39336,-90.47024
39042,MS,Brandon,32.237742,-89.93514
39043,MS,Brandon,32.28,-90.01
39044,MS,Braxton,32.01965,-89.9742
39045,MS,Camden,32.791408,-89.82958
39046,MS,Canton,32.618475,-90.01041
39047,MS,Brandon,32.39705,-89.98466
39051,MS,Edinburg,32.785139,-89.50644
39054,MS,Cary,32.804592,-90.92611
39056,MS,Clinton,32.347295,-90.33224
39057,MS,Conehatta,32.486525,-89.28431
39058,MS,Clinton,32.3369,-90.331
39059,MS,Crystal Springs,31.985052,-90.3633
39060,MS,Clinton,32.350688,-90.26954
39061,MS,Delta City,33.075557,-90.84298
39062,MS,D Lo,31.985048,-89.89986
39063,MS,Durant,33.102777,-89.87579
39066,MS,Edwards,32.295098,-90.60286
39067,MS,Ethel,33.127907,-89.46704
39069,MS,Fayette,31.707145,-91.05349
39071,MS,Flora,32.560845,-90.31338
39073,MS,Florence,32.125628,-90.10964
39074,MS,Forest,32.379693,-89.46552
39078,MS,Georgetown,31.869093,-90.17798
39079,MS,Goodman,32.940348,-89.89824
39081,MS,Fayette,31.7114,-91.0606
39082,MS,Harrisville,31.946357,-90.13324
39083,MS,Hazlehurst,31.841281,-90.42995
39086,MS,Hermanville,31.983753,-90.79058
39088,MS,Holly Bluff,32.753234,-90.73846
39090,MS,Kosciusko,33.038079,-89.56318
39092,MS,Lake,32.330717,-89.33827
39094,MS,Lena,32.595179,-89.6311
39095,MS,Lexington,33.114291,-90.08221
39096,MS,Lorman,31.825143,-91.07877
39097,MS,Louise,32.984428,-90.58503
39098,MS,Ludlow,32.56195,-89.70928
390HH,MS,,32.479445,-89.99419
390XX,MS,,33.130403,-90.44568
39107,MS,Mc Adams,33.025946,-89.68374
39108,MS,Mc Cool,33.169445,-89.33038
39109,MS,Madden,32.671826,-89.3324
39110,MS,Madison,32.484979,-90.11552
39111,MS,Magee,31.880229,-89.72086
39112,MS,,31.891839,-89.77926
39113,MS,Mayersville,32.905763,-91.04272
39114,MS,Mendenhall,31.948527,-89.84256
39115,MS,Midnight,33.078256,-90.60068
39116,MS,Mize,31.881155,-89.55099
39117,MS,Morton,32.313881,-89.66509
39119,MS,Mount Olive,31.757725,-89.65851
39120,MS,Natchez,31.535545,-91.35434
39121,MS,Natchez,31.5604,-91.4032
39122,MS,Natchez,31.5604,-91.4032
39130,MS,Madison,32.46,-90.12
39140,MS,Newhebron,31.738817,-89.97045
39144,MS,Pattison,31.834496,-90.80341
39145,MS,Pelahatchie,32.335063,-89.80491
39146,MS,Pickens,32.877746,-89.97586
39148,MS,Piney Woods,32.057964,-89.99117
39149,MS,Pinola,31.852006,-89.99076
39150,MS,Port Gibson,31.970308,-90.97911
39151,MS,Puckett,32.08065,-89.776
39152,MS,Pulaski,32.220895,-89.57038
39153,MS,Raleigh,32.035356,-89.49748
39154,MS,Learned,32.230592,-90.45709
39156,MS,Redwood,32.524981,-90.779
39157,MS,Ridgeland,32.420814,-90.13134
39158,MS,Ridgeland,32.4284,-90.1323
39159,MS,Rolling Fork,32.811181,-90.97713
39160,MS,Sallis,33.002813,-89.75296
39161,MS,Sandhill,32.503522,-89.87039
39162,MS,Satartia,32.629834,-90.64376
39166,MS,Silver City,33.062845,-90.50034
39168,MS,Taylorsville,31.816868,-89.41533
39169,MS,Tchula,33.136434,-90.27065
39170,MS,Terry,32.119511,-90.32859
39173,MS,Tinsley,32.7321,-90.4638
39174,MS,Tougaloo,32.398142,-90.16072
39175,MS,Utica,32.105647,-90.61749
39176,MS,Vaiden,33.317882,-89.733
39177,MS,Valley Park,32.641205,-90.82835
39179,MS,Pickens,32.806703,-90.08908
39180,MS,Vicksburg,32.292761,-90.87184
39183,MS,Vicksburg,32.386653,-90.84485
39189,MS,Walnut Grove,32.601899,-89.42078
39190,MS,Washington,31.5786,-91.2994
39191,MS,Wesson,31.714881,-90.39667
39192,MS,West,33.194928,-89.76284
39194,MS,Yazoo City,32.855811,-90.4497
391HH,MS,,32.581761,-90.7306
391XX,MS,,31.306492,-91.49963
39201,MS,Jackson,32.292396,-90.18328
39202,MS,Jackson,32.313595,-90.17688
39203,MS,Jackson,32.308695,-90.19915
39204,MS,Jackson,32.284829,-90.22778
39205,MS,Jackson,32.2986,-90.1849
39206,MS,Jackson,32.365794,-90.17182
39207,MS,Jackson,32.2986,-90.1849
39208,MS,Pearl,32.280746,-90.10708
39209,MS,Jackson,32.325512,-90.25709
39210,MS,Jackson,32.325012,-90.17902
39211,MS,Jackson,32.370544,-90.1297
39212,MS,Jackson,32.234627,-90.26331
39213,MS,Jackson,32.356489,-90.2106
39215,MS,Jackson,32.2986,-90.1849
39216,MS,Jackson,32.334738,-90.16933
39217,MS,Jackson,32.2988,-90.1882
39218,MS,Richland,32.230408,-90.16213
39225,MS,Jackson,32.2986,-90.1849
39232,MS,Flowood,32.322,-90.1027
39236,MS,Jackson,32.2986,-90.1849
39269,MS,Jackson,32.300996,-90.18859
39271,MS,Jackson,32.2986,-90.1849
39272,MS,Byram,32.163,-90.2714
39282,MS,Jackson,32.2986,-90.1849
39283,MS,Jackson,32.2986,-90.1849
39284,MS,Jackson,32.2986,-90.1849
39286,MS,Jackson,32.2986,-90.1849
39288,MS,Jackson,32.2996,-90.1428
39289,MS,Jackson,32.2986,-90.1849
39296,MS,Jackson,32.2986,-90.1849
39298,MS,Jackson,32.2996,-90.1844
392HH,MS,,32.179197,-90.2185
39301,MS,Meridian,32.339004,-88.6596
39305,MS,Meridian,32.439945,-88.70918
39307,MS,Meridian,32.358891,-88.7494
39309,MS,Meridian,32.5802,-88.5807
39320,MS,Bailey,32.535472,-88.72639
39322,MS,Buckatunna,31.574589,-88.53326
39323,MS,Chunky,32.315069,-88.91687
39325,MS,Collinsville,32.553716,-88.86736
39326,MS,Daleville,32.578591,-88.66152
39327,MS,Decatur,32.444821,-89.11703
39328,MS,De Kalb,32.744445,-88.69959
39330,MS,Enterprise,32.170432,-88.83866
39332,MS,Hickory,32.314553,-89.01461
39335,MS,Lauderdale,32.517145,-88.51801
39336,MS,Lawrence,32.307815,-89.26169
39337,MS,Little Rock,32.527955,-88.9952
39338,MS,Louin,32.108768,-89.23675
39339,MS,Louisville,33.109635,-89.02849
39341,MS,Macon,33.115598,-88.58159
39342,MS,Marion,32.4225,-88.6483
39345,MS,Newton,32.317298,-89.14483
39346,MS,Noxapater,32.957794,-89.0821
39347,MS,Pachuta,32.042598,-88.91588
39348,MS,Paulding,32.026165,-89.03762
39350,MS,Philadelphia,32.776368,-89.12788
39352,MS,Porterville,32.678923,-88.49952
39354,MS,Preston,32.873605,-88.84028
39355,MS,Quitman,32.057969,-88.67069
39356,MS,Rose Hill,32.154808,-89.03624
39358,MS,Scooba,32.838485,-88.48707
39359,MS,Sebastopol,32.568112,-89.33891
39360,MS,Matherville,31.863493,-88.74923
39361,MS,Shuqualak,32.985613,-88.57464
39362,MS,State Line,31.415048,-88.531
39363,MS,Stonewall,32.134826,-88.78589
39364,MS,Toomsuba,32.420314,-88.52234
39365,MS,Union,32.588341,-89.13047
39366,MS,Vossburg,31.931474,-88.922
39367,MS,Waynesboro,31.688901,-88.65623
393HH,MS,,31.478314,-88.54327
393XX,MS,,31.4168,-88.5687
39401,MS,Hattiesburg,31.285508,-89.2799
39402,MS,Hattiesburg,31.325437,-89.37926
39403,MS,Hattiesburg,31.3268,-89.2905
39406,MS,Hattiesburg,31.3268,-89.2905
39421,MS,Bassfield,31.490798,-89.72655
39422,MS,Bay Springs,31.969813,-89.27645
39423,MS,Beaumont,31.176725,-88.91223
39425,MS,Brooklyn,31.059327,-89.09164
39426,MS,Carriere,30.641521,-89.65929
39427,MS,Carson,31.49616,-89.83579
39428,MS,Collins,31.651487,-89.56525
39429,MS,Columbia,31.255242,-89.79264
39436,MS,Eastabuchie,31.436305,-89.29464
39437,MS,Ellisville,31.588327,-89.21431
39439,MS,Heidelberg,31.86883,-89.00323
39440,MS,Laurel,31.701492,-89.1393
39443,MS,Laurel,31.719947,-89.11948
39451,MS,Leakesville,31.162188,-88.60093
39452,MS,Agricola,30.873353,-88.58869
39455,MS,Lumberton,31.035015,-89.49561
39456,MS,Leaf,31.072789,-88.80915
39459,MS,Moselle,31.496211,-89.30503
39461,MS,Neely,31.176281,-88.72248
39462,MS,New Augusta,31.215709,-89.04494
39464,MS,Ovett,31.487531,-89.05842
39465,MS,Petal,31.358823,-89.2279
39466,MS,Picayune,30.52798,-89.66611
39470,MS,Poplarville,30.810936,-89.56435
39474,MS,Prentiss,31.605946,-89.86086
39475,MS,Purvis,31.165903,-89.41323
39476,MS,Richton,31.355717,-88.85881
39477,MS,Sandersville,31.788517,-89.03379
39478,MS,Sandy Hook,31.054236,-89.85553
39479,MS,Seminary,31.543388,-89.4648
39480,MS,Soso,31.726898,-89.30528
39481,MS,Stringer,31.857399,-89.2469
39482,MS,Sumrall,31.376358,-89.58558
39483,MS,Foxworth,31.218509,-89.90761
394HH,MS,,31.219072,-89.12557
394XX,MS,,30.855705,-89.4255
39501,MS,Gulfport,30.380597,-89.09626
39503,MS,Gulfport,30.461786,-89.10381
39507,MS,Gulfport,30.397044,-89.03998
39520,MS,Diamondhead,30.304327,-89.40705
39521,MS,Bay St. Louis,30.3088,-89.3301
39522,MS,Bay St. Louis,30.3127,-89.326
39525,MS,Diamondhead,30.382544,-89.36958
39530,MS,Biloxi,30.399148,-88.88917
39531,MS,Biloxi,30.405831,-88.96219
39532,MS,North Bay,30.462388,-88.93293
39533,MS,Biloxi,30.3956,-88.8854
39534,MS,Biloxi,30.4054,-88.9246
39535,MS,Biloxi,30.3956,-88.8854
39540,MS,D'Iberville,30.4426,-88.8935
39552,MS,Escatawpa,30.44,-88.54
39553,MS,Gautier,30.400599,-88.65092
39555,MS,Hurley,30.6605,-88.4942
39556,MS,Kiln,30.429334,-89.43471
39558,MS,Ansley,30.2253,-89.4838
39560,MS,Long Beach,30.356147,-89.16346
39561,MS,Mc Henry,30.704034,-89.15395
39562,MS,Moss Point,30.522009,-88.50312
39563,MS,Kreole,30.410999,-88.52514
39564,MS,Ocean Springs,30.403286,-88.77565
39565,MS,Ocean Springs,30.566715,-88.76018
39567,MS,Pascagoula,30.362203,-88.5469
39568,MS,Pascagoula,30.3658,-88.5561
39569,MS,Pascagoula,30.56,-88.49
39571,MS,Pass Christian,30.371623,-89.27038
39572,MS,Pearlington,30.249994,-89.60493
39573,MS,Perkinston,30.710795,-89.09325
39574,MS,Saucier,30.600244,-89.11948
39576,MS,Waveland,30.289646,-89.38349
39577,MS,Wiggins,30.94336,-89.17912
39581,MS,Pascagoula,30.36298,-88.52901
395HH,MS,,30.391598,-88.88708
395XX,MS,,30.336514,-89.58852
39601,MS,Brookhaven,31.574319,-90.45029
39629,MS,Bogue Chitto,31.441613,-90.45281
39630,MS,Bude,31.463533,-90.84522
39631,MS,Centreville,31.078189,-91.07723
39632,MS,Chatawa,31.059186,-90.46706
39633,MS,Crosby,31.296257,-91.12921
39635,MS,Fernwood,31.186981,-90.44989
39638,MS,Gloster,31.206278,-90.9959
39641,MS,Jayess,31.363848,-90.17457
39643,MS,Kokomo,31.231448,-90.02263
39645,MS,Liberty,31.148177,-90.79859
39647,MS,Mc Call Creek,31.509919,-90.69788
39648,MS,Mc Comb,31.225598,-90.43327
39649,MS,McComb,31.2395,-90.4605
39652,MS,Magnolia,31.117097,-90.45287
39653,MS,Meadville,31.461337,-90.89208
39654,MS,Monticello,31.544331,-90.1213
39656,MS,Oak Vale,31.458217,-89.93268
39657,MS,Osyka,31.028259,-90.4588
39661,MS,Roxie,31.487982,-91.08403
39662,MS,Ruth,31.40227,-90.26002
39663,MS,Silver Creek,31.590797,-90.00583
39664,MS,Smithdale,31.328058,-90.67792
39665,MS,Sontag,31.643751,-90.20776
39666,MS,Summit,31.292262,-90.45228
39667,MS,Tylertown,31.131018,-90.12856
39668,MS,Union Church,31.668442,-90.76317
39669,MS,Woodville,31.120979,-91.35511
396HH,MS,,31.185599,-90.52272
396XX,MS,,31.191512,-91.53743
39701,MS,Columbus,33.492107,-88.43746
39702,MS,Columbus,33.463004,-88.35574
39703,MS,Columbus,33.54,-88.44
39704,MS,Columbus,33.69048,-88.33097
39705,MS,Columbus,33.581599,-88.43297
39710,MS,Columbus,33.6275,-88.4477
39730,MS,Aberdeen,33.833689,-88.55463
39735,MS,Ackerman,33.371974,-89.17616
39736,MS,Artesia,33.415448,-88.64745
39737,MS,Bellefontaine,33.6327,-89.3559
39739,MS,Brooksville,33.243098,-88.60228
39740,MS,Caledonia,33.752213,-88.30989
39741,MS,Cedarbluff,33.67341,-88.87957
39743,MS,Crawford,33.313523,-88.62721
39744,MS,Tomnolen,33.577688,-89.3028
39745,MS,French Camp,33.312695,-89.41628
39746,MS,Hamilton,33.743856,-88.42703
39747,MS,Kilmichael,33.413657,-89.56261
39750,MS,Maben,33.596326,-89.07609
39751,MS,Mantee,33.702318,-89.05064
39752,MS,Mathiston,33.54549,-89.13632
39754,MS,Montpelier,33.7208,-88.9477
39755,MS,Pheba,33.608062,-88.9596
39756,MS,Prairie,33.786542,-88.72404
39759,MS,Sessums,33.450215,-88.82383
39760,MS,Starkville,33.3959,-88.9258
39762,MS,Mississippi State,33.453349,-88.79107
39766,MS,Steens,33.615277,-88.31031
39767,MS,Stewart,33.463558,-89.46705
39769,MS,Sturgis,33.333797,-89.01361
39771,MS,Walthall,33.606148,-89.27527
39772,MS,Weir,33.321345,-89.32063
39773,MS,West Point,33.619058,-88.64686
39776,MS,Woodland,33.779165,-89.03949
397HH,MS,,33.509672,-88.48935
397XX,MS,,33.534878,-89.5051
39813,GA,Arlington,31.4036,-84.6688
39815,GA,Attapulgus,30.7566,-84.5012
39817,GA,Bainbridge,30.9433,-84.5851
39818,GA,Bainbridge,30.708,-84.6754
39819,GA,Bainbridge,30.8077,-84.627
39823,GA,Blakely,31.3021,-84.9818
39824,GA,Bluffton,31.5488,-84.8776
39825,GA,Brinson,30.9502,-84.7524
39826,GA,Bronwood,31.8096,-84.3226
39827,GA,Cairo,30.9727,-84.2068
39828,GA,Cairo,30.8354,-84.2068
39834,GA,Climax,30.8904,-84.4173
39836,GA,Coleman,31.687,-84.9193
39837,GA,Colquitt,31.2008,-84.7316
39840,GA,Cuthbert,31.7476,-84.7316
39841,GA,Damascus,31.265,-84.627
39842,GA,Dawson,31.737,-84.4803
39845,GA,Donalsonville,30.9331,-84.8985
39846,GA,Edison,31.5875,-84.7107
39851,GA,Fort Gaines,31.5993,-85.0026
39854,GA,Georgetown,31.8518,-85.0649
39859,GA,Iron City,30.9866,-84.8046
39861,GA,Jakin,31.132,-85.013
39862,GA,Leary,31.4312,-84.5117
39866,GA,Morgan,31.5368,-84.5851
39867,GA,Morris,31.7796,-84.9609
39870,GA,Newton,31.3473,-84.4173
39877,GA,Parrott,31.9441,-84.5432
39885,GA,Sasser,31.72,-84.35
39886,GA,Shellman,31.766,-84.627
39897,GA,Whigham,30.9325,-84.3332
39901,GA,Atlanta,33.8783,-84.2934
40003,KY,Bagdad,38.279797,-85.03498
40004,KY,Bardstown,37.81109,-85.46164
40006,KY,Bedford,38.597624,-85.33889
40007,KY,Bethlehem,38.452451,-85.00764
40008,KY,Bloomfield,37.923734,-85.28257
40009,KY,Bradfordsville,37.477192,-85.10175
40010,KY,Buckner,38.366467,-85.45075
40011,KY,Campbellsburg,38.53445,-85.17178
40012,KY,Chaplin,37.905918,-85.21241
40013,KY,Deatsville,37.928563,-85.49036
40014,KY,Crestwood,38.335106,-85.4584
40018,KY,Eastwood,38.2331,-85.4556
40019,KY,Eminence,38.370336,-85.17208
40020,KY,Fairfield,37.9348,-85.38765
40022,KY,Finchville,38.147801,-85.33158
40023,KY,Fisherville,38.182772,-85.43238
40025,KY,Glenview,38.31,-85.65
40026,KY,Goshen,38.411964,-85.57066
40031,KY,La Grange,38.407833,-85.38475
40032,KY,La Grange,38.3911,-85.4189
40033,KY,Lebanon,37.565894,-85.25148
40036,KY,Lockport,38.434443,-84.96898
40037,KY,Loretto,37.652712,-85.41337
40040,KY,Mackville,37.742806,-85.05564
40045,KY,Milton,38.702793,-85.37187
40046,KY,Mount Eden,38.026767,-85.1869
40047,KY,Mount Washington,38.045982,-85.55467
40050,KY,New Castle,38.435604,-85.17658
40051,KY,Trappist,37.656291,-85.58099
40052,KY,New Hope,37.585365,-85.50817
40055,KY,Pendleton,38.495454,-85.33839
40056,KY,Pewee Valley,38.308109,-85.48714
40057,KY,Cropper,38.386916,-85.06609
40058,KY,Port Royal,38.433076,-85.17111
40059,KY,Prospect,38.350915,-85.60042
40060,KY,Raywick,37.533395,-85.43588
40062,KY,Saint Francis,37.590699,-85.45004
40065,KY,Shelbyville,38.211511,-85.21658
40066,KY,Shelbyville,38.2117,-85.2236
40067,KY,Simpsonville,38.210818,-85.36122
40068,KY,Smithfield,38.400619,-85.27741
40069,KY,Maud,37.702418,-85.22257
40070,KY,Sulphur,38.486325,-85.27425
40071,KY,Taylorsville,38.045406,-85.36427
40075,KY,Turners Station,38.5728,-85.1272
40076,KY,Waddy,38.122088,-85.06677
40077,KY,Westport,38.491982,-85.4722
40078,KY,Willisburg,37.840066,-85.12572
400HH,KY,,38.211871,-85.16065
40104,KY,Battletown,38.087303,-86.35414
40107,KY,Boston,37.768921,-85.65602
40108,KY,Brandenburg,37.973094,-86.11831
40109,KY,Brooks,38.062515,-85.73559
40111,KY,Cloverport,37.816771,-86.63448
40115,KY,Custer,37.753533,-86.21654
40117,KY,Ekron,37.915077,-86.14434
40118,KY,Fairdale,38.106135,-85.75362
40119,KY,Glen Dean,37.600179,-86.52846
40121,KY,Fort Knox,37.895491,-85.9662
40129,KY,Hillview,38.0719,-85.672
40140,KY,Garfield,37.675627,-86.23001
40142,KY,Guston,37.894075,-86.20383
40143,KY,Mooleyville,37.777083,-86.48345
40144,KY,Locust Hill,37.750101,-86.39972
40145,KY,Hudson,37.652706,-86.3173
40146,KY,Irvington,37.88108,-86.31377
40150,KY,Lebanon Junction,37.849334,-85.73269
40152,KY,Mc Daniels,37.61966,-86.45078
40155,KY,Muldraugh,37.937825,-85.99137
40157,KY,Payneville,38.028543,-86.38511
40159,KY,Radcliff,37.84,-85.95
40160,KY,Radcliff,37.828459,-85.93888
40161,KY,Rhodelia,38.003,-86.4035
40162,KY,Rineyville,37.756775,-86.00073
40164,KY,Se Ree,37.670928,-86.39204
40165,KY,Shepherdsville,37.997938,-85.69667
40170,KY,Stephensport,37.965908,-86.49255
40171,KY,Union Star,37.969766,-86.43079
40175,KY,Vine Grove,37.826822,-86.00692
40176,KY,Webster,37.934279,-86.34869
40177,KY,West Point,37.997957,-85.94452
40178,KY,Westview,37.647315,-86.40623
401HH,KY,,37.901267,-86.50826
401XX,KY,,37.936012,-85.82334
40201,KY,Louisville/Jefferson County,38.24,-85.76
40202,KY,Louisville,38.252854,-85.75137
40203,KY,Louisville,38.248106,-85.7665
40204,KY,Louisville,38.23862,-85.72626
40205,KY,Louisville,38.22292,-85.68326
40206,KY,Saint Matthews,38.254671,-85.70254
40207,KY,Saint Matthews,38.257489,-85.65134
40208,KY,Louisville,38.218764,-85.76241
40209,KY,Louisville,38.19187,-85.75298
40210,KY,Louisville,38.23067,-85.78665
40211,KY,Louisville,38.24142,-85.81181
40212,KY,Louisville,38.26632,-85.79998
40213,KY,Louisville,38.186126,-85.71304
40214,KY,Louisville,38.160936,-85.77624
40215,KY,Louisville,38.19192,-85.78405
40216,KY,Shively,38.188886,-85.83137
40217,KY,Louisville,38.21632,-85.739
40218,KY,Buechel,38.193769,-85.65733
40219,KY,Okolona,38.141638,-85.68218
40220,KY,Louisville,38.214982,-85.62207
40221,KY,Louisville/Jefferson County,38.2,-85.7
40222,KY,Lyndon,38.26507,-85.61319
40223,KY,Anchorage,38.258941,-85.55574
40224,KY,Louisville/Jefferson County,38.2545,-85.7595
40228,KY,Buechel,38.137586,-85.62741
40229,KY,Okolona,38.085601,-85.66979
40231,KY,Louisville/Jefferson County,38.2,-85.7
40232,KY,Louisville/Jefferson County,38.2,-85.7
40233,KY,Louisville/Jefferson County,38.2,-85.7
40241,KY,Lyndon,38.305636,-85.58424
40242,KY,Lyndon,38.279059,-85.59037
40243,KY,Middletown,38.237155,-85.53657
40245,KY,Louisville,38.270855,-85.48322
40250,KY,Louisville/Jefferson County,38.22,-85.62
40251,KY,Louisville/Jefferson County,38.25,-85.8
40252,KY,Louisville/Jefferson County,38.2545,-85.7595
40253,KY,Louisville/Jefferson County,38.2545,-85.7595
40255,KY,Louisville/Jefferson County,38.22,-85.69
40256,KY,Louisville/Jefferson County,38.2,-85.82
40257,KY,Louisville/Jefferson County,38.2545,-85.7595
40258,KY,Pleasure Ridge P,38.141719,-85.86375
40259,KY,Louisville/Jefferson County,38.2545,-85.7595
40261,KY,Louisville/Jefferson County,38.19,-85.65
40266,KY,Louisville/Jefferson County,38.2,-85.7
40268,KY,Louisville/Jefferson County,38.2545,-85.7595
40269,KY,Jeffersontown,38.1942,-85.5646
40270,KY,Louisville/Jefferson County,38.11,-85.87
40272,KY,Valley Station,38.096056,-85.85994
40280,KY,Louisville/Jefferson County,38.2545,-85.7595
40281,KY,Louisville/Jefferson County,38.2545,-85.7595
40283,KY,Louisville/Jefferson County,38.2545,-85.7595
40285,KY,Louisville/Jefferson County,38.2,-85.7
40289,KY,Louisville/Jefferson County,38.2545,-85.7595
40290,KY,Louisville/Jefferson County,38.2545,-85.7595
40291,KY,Fern Creek,38.147232,-85.59169
40292,KY,Louisville/Jefferson County,38.2152,-85.7603
40296,KY,Louisville/Jefferson County,38.2545,-85.7595
40297,KY,Louisville/Jefferson County,38.2545,-85.7595
40298,KY,Louisville/Jefferson County,38.2539,-85.7624
40299,KY,Jeffersontown,38.190568,-85.55348
402HH,KY,,38.233622,-85.83989
40310,KY,Burgin,37.754255,-84.76904
40311,KY,Carlisle,38.320944,-84.02358
40312,KY,Westbend,37.846536,-83.9343
40313,KY,Clearfield,38.156248,-83.41586
40316,KY,Denniston,37.933123,-83.52303
40317,KY,Elliotville,38.18,-83.28
40322,KY,Scranton,37.937105,-83.63429
40324,KY,Georgetown,38.221179,-84.55465
40328,KY,Gravel Switch,37.561722,-85.0227
40330,KY,Cornishville,37.773923,-84.85812
40334,KY,Hope,38.016706,-83.76639
40336,KY,Jinks,37.694764,-83.9771
40337,KY,Jeffersonville,37.9615,-83.8438
40339,KY,Keene,37.942941,-84.64418
40340,KY,Nicholasville,37.88,-84.57
40342,KY,Lawrenceburg,38.012479,-84.94075
40346,KY,Means,37.979941,-83.73183
40347,KY,Midway,38.153759,-84.70928
40348,KY,Millersburg,38.302495,-84.14578
40350,KY,Moorefield,38.304494,-83.87442
40351,KY,Morehead,38.19056,-83.4321
40353,KY,Mount Sterling,38.061248,-83.92964
40355,KY,New Liberty,38.606023,-84.8279
40356,KY,Nicholasville,37.883886,-84.571
40357,KY,North Middletown,38.1444,-84.1082
40358,KY,Olympia,38.057744,-83.6848
40359,KY,Owenton,38.467809,-84.81023
40360,KY,Owingsville,38.152302,-83.76603
40361,KY,Paris,38.212471,-84.23646
40362,KY,Paris,38.2097,-84.2533
40363,KY,Perry Park,38.522034,-85.00607
40370,KY,Sadieville,38.399525,-84.53353
40371,KY,Salt Lick,38.087867,-83.61146
40372,KY,Bondville,37.911825,-84.88657
40374,KY,Sharpsburg,38.201485,-83.91734
40376,KY,Slade,37.78422,-83.69224
40379,KY,Stamping Ground,38.29617,-84.69614
40380,KY,Patsey,37.838747,-83.8099
40383,KY,Versailles,38.042639,-84.73189
40385,KY,Bybee,37.724497,-84.11389
40387,KY,Korea,37.929101,-83.49464
40390,KY,High Bridge,37.85743,-84.66069
40391,KY,Winchester,37.98223,-84.17023
40392,KY,Winchester,37.9901,-84.1797
403HH,KY,,37.904982,-84.29925
40402,KY,Moores Creek,37.29409,-83.9759
40403,KY,Berea,37.575568,-84.27767
40404,KY,Berea,37.5687,-84.2965
40409,KY,Brodhead,37.374681,-84.41808
40410,KY,Bryantsville,37.71,-84.65
40419,KY,Crab Orchard,37.455879,-84.48753
40422,KY,Danville,37.644426,-84.78862
40423,KY,Danville,37.65,-84.77
40437,KY,Hustonville,37.431549,-84.81256
40440,KY,Junction City,37.583748,-84.80855
40442,KY,Kings Mountain,37.351449,-84.7219
40444,KY,Lancaster,37.667083,-84.59496
40445,KY,Livingston,37.302783,-84.21527
40447,KY,Clover Bottom,37.457017,-84.03435
40448,KY,Mc Kinney,37.460003,-84.75676
40456,KY,Climax,37.36766,-84.33233
40460,KY,Orlando,37.406069,-84.24292
40461,KY,Paint Lick,37.59483,-84.40789
40464,KY,Parksville,37.55081,-84.90009
40468,KY,Perryville,37.65487,-84.98037
40472,KY,Ravenna,37.703394,-83.91384
40475,KY,Richmond,37.745999,-84.28433
40476,KY,Richmond,37.7479,-84.2947
40481,KY,Sandgap,37.43424,-84.09155
40484,KY,Stanford,37.520836,-84.6735
40486,KY,Elias,37.369321,-83.85889
40488,KY,Waneta,37.471602,-84.03936
40489,KY,Waynesburg,37.351221,-84.62099
404HH,KY,,37.78503,-84.49612
40502,KY,Lexington,38.017219,-84.4859
40503,KY,Lexington,38.007898,-84.53452
40504,KY,Lexington,38.039322,-84.54259
40505,KY,Lexington,38.058477,-84.46109
40506,KY,Lexington-Fayette,38.0494,-84.5004
40507,KY,Lexington,38.047408,-84.49627
40508,KY,Lexington,38.051727,-84.49336
40509,KY,Lexington,38.005199,-84.40954
40510,KY,Lexington,38.064087,-84.60713
40511,KY,Lexington,38.105283,-84.50775
40512,KY,Lexington-Fayette,38.0494,-84.5004
40513,KY,Lexington,38.010247,-84.58619
40514,KY,Lexington,37.984907,-84.56691
40515,KY,Lexington,37.952113,-84.45347
40516,KY,Lexington,38.071981,-84.38559
40517,KY,Lexington,37.985128,-84.48874
40522,KY,Lexington-Fayette,38.02,-84.49
40523,KY,Lexington-Fayette,38.0494,-84.5004
40524,KY,Lexington-Fayette,38.0494,-84.5004
40526,KY,Lexington-Fayette,38.0494,-84.5004
40533,KY,Lexington-Fayette,38.04,-84.55
40536,KY,Lexington-Fayette,38.0322,-84.5071
40544,KY,Lexington-Fayette,38.04,-84.55
40546,KY,Lexington-Fayette,38.0374,-84.5045
40550,KY,Lexington-Fayette,38.0494,-84.5004
40555,KY,Lexington-Fayette,38.0494,-84.5004
40574,KY,Lexington-Fayette,38.0494,-84.5004
40575,KY,Lexington-Fayette,38.0494,-84.5004
40576,KY,Lexington-Fayette,38.0494,-84.5004
40577,KY,Lexington-Fayette,38.0494,-84.5004
40578,KY,Lexington-Fayette,38.0494,-84.5004
40579,KY,Lexington-Fayette,38.0494,-84.5004
40580,KY,Lexington-Fayette,38.0494,-84.5004
40581,KY,Lexington-Fayette,38.0494,-84.5004
40582,KY,Lexington-Fayette,38.0494,-84.5004
40583,KY,Lexington-Fayette,38.0494,-84.5004
40584,KY,Lexington-Fayette,38.0494,-84.5004
40585,KY,Lexington-Fayette,38.0494,-84.5004
40586,KY,Lexington-Fayette,38.0494,-84.5004
40587,KY,Lexington-Fayette,38.0494,-84.5004
40588,KY,Lexington-Fayette,38.0494,-84.5004
40589,KY,Lexington-Fayette,38.0494,-84.5004
40590,KY,Lexington-Fayette,38.0494,-84.5004
40591,KY,Lexington-Fayette,38.0494,-84.5004
40592,KY,Lexington-Fayette,38.0494,-84.5004
40593,KY,Lexington-Fayette,38.0494,-84.5004
